,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront_N,waterfront_Y,not_renovated,is_renovated,floors_1,floors_2,floors_3,floors_3_half,not_viewed,viewed,day_of_year,no_basement,has_basement,total_home_sqft,city,grd_1_to_5,grd_6_to_7,grd_8_to_9,grd_10_to_11,grd_12_to_13,jan_mar,apr_jun,jul_sep,oct_dec,cond_poor,cond_fair,cond_average,cond_good,cond_very_good
18164,4139400710,782000.0,4,2.5,2380,9614,2380,91,5,47.5623,-122.116,2560,9770,1,0,1,0,0,1,0,0,1,0,136,1,0,2380.0,Bellevue,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18165,6067910030,664000.0,4,2.75,2510,11880,1630,78,5,47.5427,-122.181,2390,11211,1,0,1,0,1,0,0,0,1,0,68,0,1,3390.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18166,2346200030,802541.0,5,2.75,2990,6768,2990,114,5,47.5462,-122.182,2870,6768,1,0,1,0,0,1,0,0,1,0,1,1,0,2990.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18167,9346980140,605000.0,3,1.75,1920,7400,1260,77,5,47.5633,-122.131,2360,8048,1,0,1,0,1,0,0,0,1,0,225,0,1,2580.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18168,9323600060,942500.0,5,3.5,3750,9612,2030,81,5,47.5511,-122.15700000000001,3270,9688,1,0,1,0,1,0,0,0,0,1,189,0,1,5470.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18169,2205500575,390000.0,3,1.0,1200,10800,1200,55,5,47.5771,-122.14399999999999,1370,9950,1,0,0,1,1,0,0,0,1,0,33,1,0,1200.0,Bellevue,0,1,0,0,0,1,0,0,0,0,0,0,1,0
18170,8081020370,1360000.0,4,3.5,3550,11000,2260,99,5,47.5506,-122.134,4100,10012,1,0,1,0,1,0,0,0,0,1,183,0,1,4840.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18171,7855801610,1220000.0,4,2.5,3190,8684,1680,67,5,47.5619,-122.162,3160,8684,1,0,1,0,1,0,0,0,0,1,132,0,1,4700.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18172,6067900060,565000.0,3,2.75,2390,9966,1360,77,5,47.5433,-122.185,2140,10713,1,0,1,0,1,0,0,0,1,0,149,0,1,3420.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18173,9429500045,428750.0,3,1.0,1620,30736,1620,11,5,47.5719,-122.119,2440,28826,1,0,0,1,0,1,0,0,1,0,122,1,0,1620.0,Bellevue,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18174,7805450810,860000.0,3,2.25,3060,12095,3060,83,5,47.5611,-122.10600000000001,3060,11455,1,0,1,0,0,1,0,0,1,0,143,1,0,3060.0,Bellevue,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18175,4139430340,1030000.0,3,2.5,3680,13384,3680,94,5,47.5484,-122.119,3600,11306,1,0,1,0,0,1,0,0,1,0,281,1,0,3680.0,Bellevue,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18176,1777500160,718000.0,5,3.0,3070,9804,1740,68,5,47.5702,-122.12799999999999,2550,9689,1,0,0,1,1,0,0,0,1,0,108,0,1,4400.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18177,2424059035,768000.0,3,2.5,3220,54160,2690,81,5,47.5468,-122.109,3460,44374,1,0,1,0,0,1,0,0,0,1,225,0,1,3750.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18178,2024059094,515000.0,3,2.25,1920,11500,1920,72,5,47.5498,-122.18799999999999,2260,8866,1,0,0,1,1,0,0,0,1,0,230,1,0,1920.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18179,6072600200,470500.0,5,2.5,2500,9248,1300,66,5,47.5415,-122.18,2090,8568,1,0,1,0,1,0,0,0,1,0,100,0,1,3700.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18180,7855300200,1240000.0,4,2.75,2680,8500,1480,62,5,47.5634,-122.156,2940,8650,1,0,1,0,1,0,0,0,0,1,71,0,1,3880.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,1,0
18181,7856610200,902000.0,4,2.25,2530,9200,1570,76,5,47.5612,-122.152,3030,9400,1,0,1,0,1,0,0,0,1,0,136,0,1,3490.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18182,6071600340,472800.0,3,2.25,1840,8400,1290,61,5,47.5497,-122.17200000000001,2110,8400,1,0,1,0,1,0,0,0,1,0,310,0,1,2390.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18183,4139440830,960000.0,5,2.75,3040,10257,3040,93,5,47.5531,-122.119,2860,9327,1,0,1,0,0,1,0,0,1,0,147,1,0,3040.0,Bellevue,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18184,2592210160,719000.0,3,2.5,2120,9307,2120,84,5,47.5477,-122.141,2290,11524,1,0,1,0,0,1,0,0,1,0,210,1,0,2120.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18185,2205500400,542000.0,4,1.75,1900,8250,950,55,5,47.5765,-122.147,1480,8360,1,0,0,1,1,0,0,0,1,0,127,0,1,2850.0,Bellevue,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18186,9552700550,750000.0,3,2.5,2360,12987,2360,83,5,47.5471,-122.149,2480,11665,1,0,1,0,0,1,0,0,1,0,104,1,0,2360.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18187,1951820070,491500.0,3,2.25,2230,13100,1510,74,5,47.5413,-122.17399999999999,2010,10650,1,0,1,0,1,0,0,0,1,0,227,0,1,2950.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18188,6067900640,391000.0,3,2.0,1490,9000,1490,77,5,47.5455,-122.184,2190,9000,1,0,1,0,1,0,0,0,1,0,103,1,0,1490.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18189,6071600270,495000.0,4,2.25,2220,8872,1110,61,5,47.5491,-122.17,2220,9106,1,0,1,0,1,0,0,0,1,0,147,0,1,3330.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18190,7805460310,703770.0,4,2.25,2550,12918,2550,87,5,47.5623,-122.109,2550,11036,1,0,0,1,0,1,0,0,1,0,310,1,0,2550.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18191,1951700700,530000.0,4,2.25,2210,7665,2210,68,5,47.5424,-122.16799999999999,1960,7903,1,0,1,0,0,1,0,0,1,0,149,1,0,2210.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18192,2600000510,686000.0,4,2.25,2130,10650,2130,77,5,47.5567,-122.15899999999999,3380,10050,1,0,0,1,0,1,0,0,1,0,200,1,0,2130.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18193,7805460030,615000.0,3,2.5,2250,10171,2250,87,5,47.5613,-122.11,2440,13390,1,0,1,0,0,1,0,0,1,0,47,1,0,2250.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18194,7855000550,1100000.0,4,2.5,3830,13800,2030,69,5,47.5671,-122.15700000000001,3460,9875,1,0,1,0,1,0,0,0,0,1,327,0,1,5630.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18195,4139460200,905000.0,4,2.5,3330,9557,3330,95,5,47.5526,-122.102,3360,9755,1,0,1,0,0,1,0,0,1,0,77,1,0,3330.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,1,0,0
18196,7856700990,655000.0,4,2.25,2200,9163,1430,71,5,47.5653,-122.146,2420,9163,1,0,0,1,1,0,0,0,1,0,260,0,1,2970.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18197,6072100140,500000.0,3,1.75,1530,8829,1530,72,5,47.545,-122.171,2060,9226,1,0,0,1,1,0,0,0,1,0,283,1,0,1530.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18198,2600010070,998000.0,3,2.25,3370,11757,3370,80,5,47.5573,-122.16,2690,10500,1,0,1,0,0,1,0,0,0,1,97,1,0,3370.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18199,8965500320,780000.0,4,2.25,2260,16188,2260,84,5,47.5637,-122.11200000000001,2840,10158,1,0,1,0,1,0,0,0,1,0,78,1,0,2260.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,1,0,0
18200,7856560320,962000.0,4,2.25,3320,20100,1810,81,5,47.5566,-122.15299999999999,2450,9821,1,0,1,0,1,0,0,0,1,0,69,0,1,4830.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,1,0
18201,4139420070,1200000.0,5,3.25,5180,19606,2610,93,5,47.555,-122.11399999999999,4050,15296,1,0,1,0,1,0,0,0,1,0,246,0,1,7750.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18202,2600100370,723000.0,4,2.0,2790,8793,1640,77,5,47.5509,-122.16,2400,9286,1,0,1,0,1,0,0,0,1,0,35,0,1,3940.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,1,0
18203,3343301920,1650000.0,3,2.75,2690,8890,2690,75,5,47.5487,-122.197,2940,8890,0,1,0,1,0,1,0,0,0,1,54,1,0,2690.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18204,5566100060,490000.0,3,1.75,1720,12540,1720,56,5,47.5699,-122.177,1440,11850,1,0,0,1,1,0,0,0,1,0,192,1,0,1720.0,Bellevue,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18205,2600140070,1030000.0,4,3.0,3540,10202,2720,88,5,47.5471,-122.155,2780,10714,1,0,1,0,0,1,0,0,1,0,92,0,1,4360.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18206,4139420370,1760000.0,4,5.0,6055,21630,3555,96,5,47.5524,-122.11200000000001,4890,19223,1,0,0,1,1,0,0,0,0,1,216,0,1,8555.0,Bellevue,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18207,4035900060,515000.0,3,1.75,1600,20873,1600,55,5,47.5632,-122.182,2640,18364,1,0,1,0,1,0,0,0,1,0,255,1,0,1600.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18208,2211700160,450000.0,3,1.5,1770,17208,1160,59,5,47.5659,-122.117,2450,17118,1,0,1,0,1,0,0,0,1,0,125,0,1,2380.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18209,2203500570,437000.0,4,1.75,1700,10642,850,54,5,47.5674,-122.14200000000001,1610,11200,1,0,0,1,1,0,0,0,1,0,41,0,1,2550.0,Bellevue,0,1,0,0,0,1,0,0,0,0,0,0,1,0
18210,2024059084,625000.0,4,2.75,2290,21486,2290,63,5,47.5515,-122.189,2540,15936,1,0,1,0,1,0,0,0,0,1,65,1,0,2290.0,Bellevue,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18211,2206700295,453000.0,3,1.0,1210,9473,1210,55,5,47.5637,-122.139,1700,11465,1,0,1,0,1,0,0,0,1,0,251,1,0,1210.0,Bellevue,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18212,7856640560,1130000.0,5,3.5,3880,13885,2540,79,5,47.5696,-122.156,3690,13885,1,0,0,1,0,1,0,0,0,1,148,0,1,5220.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18213,2600140370,1010000.0,4,2.5,2980,16263,2980,89,5,47.5457,-122.15299999999999,2730,10018,1,0,1,0,0,1,0,0,1,0,177,1,0,2980.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18215,7856400240,1650000.0,4,3.0,3900,9750,2520,72,5,47.5605,-122.15799999999999,3410,9450,1,0,1,0,1,0,0,0,0,1,35,0,1,5280.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,0,0,1
18216,6071700160,603500.0,6,2.75,2660,8400,1550,62,5,47.549,-122.17299999999999,2280,8400,1,0,1,0,1,0,0,0,1,0,167,0,1,3770.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18217,2624059036,1600000.0,5,4.5,5130,43123,5130,96,5,47.544,-122.126,4670,43560,1,0,1,0,0,1,0,0,1,0,269,1,0,5130.0,Bellevue,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18218,6071900070,500000.0,4,2.5,2040,8400,1420,63,5,47.5512,-122.17,2540,8925,1,0,0,1,1,0,0,0,1,0,166,0,1,2660.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18219,4139500200,1380000.0,6,4.5,5740,10312,3610,100,5,47.5533,-122.11,4350,11917,1,0,1,0,0,1,0,0,0,1,57,0,1,7870.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,1,0,0
18220,8965400390,749999.0,5,2.25,3060,13630,3060,89,5,47.5585,-122.117,3430,10700,1,0,1,0,0,1,0,0,1,0,241,1,0,3060.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18221,4139680070,866059.0,5,3.5,3130,4797,2570,114,5,47.5664,-122.12899999999999,3440,5439,1,0,0,1,0,1,0,0,1,0,161,0,1,3690.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18222,9323610260,828000.0,4,2.5,2120,10841,1500,79,5,47.556000000000004,-122.156,3130,10950,1,0,0,1,1,0,0,0,1,0,230,0,1,2740.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18223,7805450750,864000.0,3,2.75,3060,13554,3060,84,5,47.5609,-122.10600000000001,3060,11455,1,0,0,1,0,1,0,0,1,0,14,1,0,3060.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,1,0,0
18224,6752500090,1840000.0,4,3.5,4870,39190,4870,95,5,47.5447,-122.124,5000,33880,1,0,1,0,0,1,0,0,1,0,21,1,0,4870.0,Bellevue,0,0,0,0,1,1,0,0,0,0,0,1,0,0
18225,2202500110,430000.0,3,1.5,1690,9708,1690,54,5,47.5732,-122.13600000000001,1570,9858,1,0,1,0,0,1,0,0,1,0,210,1,0,1690.0,Bellevue,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18226,2597460090,1200000.0,3,2.25,3070,9645,2110,87,5,47.5522,-122.14399999999999,3130,9450,1,0,0,1,0,1,0,0,1,0,68,0,1,4030.0,Bellevue,0,0,0,1,0,1,0,0,0,0,0,1,0,0
18227,8965520100,855000.0,3,2.25,3440,10628,3440,85,5,47.5647,-122.10799999999999,3170,11434,1,0,1,0,0,1,0,0,0,1,274,1,0,3440.0,Bellevue,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18228,7855600820,802000.0,4,2.25,2130,8734,2130,61,5,47.5672,-122.161,2550,8800,1,0,1,0,0,1,0,0,0,1,240,1,0,2130.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18229,4035900015,659500.0,4,3.0,2620,18362,1870,56,5,47.5646,-122.184,2630,16792,1,0,1,0,1,0,0,0,1,0,163,0,1,3370.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18230,3377900195,2530000.0,4,5.5,6930,45100,4310,50,5,47.5547,-122.14399999999999,2560,37766,1,0,0,1,1,0,0,0,1,0,265,1,0,6930.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18231,2205700405,479000.0,3,1.0,1340,13750,1340,55,5,47.5771,-122.15100000000001,1430,11400,1,0,1,0,1,0,0,0,1,0,182,1,0,1340.0,Bellevue,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18232,9552701030,770000.0,4,2.5,2350,8001,2350,87,5,47.5478,-122.15299999999999,2460,8001,1,0,1,0,0,1,0,0,1,0,135,1,0,2350.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18233,3343301910,1000000.0,5,4.5,2120,8944,2120,39,5,47.5488,-122.197,2870,8944,0,1,0,1,0,1,0,0,0,1,286,1,0,2120.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18234,5603700025,732000.0,4,1.75,2360,11300,2360,74,5,47.5728,-122.163,2290,11951,1,0,1,0,1,0,0,0,1,0,273,1,0,2360.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18235,2597531030,756000.0,4,2.5,2730,10753,2730,91,5,47.5414,-122.133,3090,10740,1,0,1,0,0,1,0,0,1,0,231,1,0,2730.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18236,7526400100,805000.0,4,2.5,3160,35225,2250,92,5,47.5672,-122.111,3460,17223,1,0,1,0,0,1,0,0,0,1,231,0,1,4070.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18237,2141310490,625000.0,3,2.25,1920,8412,1460,77,5,47.5578,-122.132,2490,8700,1,0,1,0,1,0,0,0,0,1,0,0,1,2380.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18238,1115400090,610000.0,3,2.5,2060,8893,2060,87,5,47.5615,-122.165,2650,8500,1,0,1,0,0,1,0,0,1,0,226,1,0,2060.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18239,8965450110,850000.0,3,2.5,3300,11570,3300,94,5,47.5599,-122.12100000000001,3280,11446,1,0,1,0,0,1,0,0,1,0,248,1,0,3300.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18240,8081030090,1290000.0,4,3.5,3700,13175,3700,89,5,47.5471,-122.133,3880,15508,1,0,1,0,0,1,0,0,1,0,220,1,0,3700.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18241,2201500490,435000.0,3,1.0,950,10080,950,54,5,47.571999999999996,-122.139,1060,10000,1,0,0,1,1,0,0,0,1,0,89,1,0,950.0,Bellevue,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18242,6072100490,527500.0,4,2.25,2270,8480,1310,73,5,47.5448,-122.17399999999999,1910,9050,1,0,1,0,1,0,0,0,1,0,330,0,1,3230.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18243,1777500090,680000.0,6,2.5,3180,9375,1590,67,5,47.5707,-122.12899999999999,2670,9625,1,0,1,0,1,0,0,0,1,0,353,0,1,4770.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18244,5603800110,586000.0,4,2.25,2130,9000,2130,65,5,47.5716,-122.15899999999999,2110,10431,1,0,1,0,0,1,0,0,1,0,251,1,0,2130.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18245,1777600490,675000.0,4,2.5,3130,12463,1620,78,5,47.568999999999996,-122.12700000000001,2740,11779,1,0,1,0,1,0,0,0,1,0,290,0,1,4640.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18246,3447000100,645000.0,4,2.5,2250,10696,2250,96,5,47.5715,-122.12799999999999,2340,13286,1,0,1,0,0,1,0,0,1,0,105,1,0,2250.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18247,6072300110,550000.0,3,1.75,1940,8376,1290,63,5,47.5586,-122.17299999999999,2400,8674,1,0,1,0,1,0,0,0,1,0,99,0,1,2590.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18248,2600020100,975000.0,4,2.5,2720,10455,2500,81,5,47.5564,-122.15799999999999,3240,12348,1,0,0,1,0,1,0,0,0,1,266,0,1,2940.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18249,2597520090,810000.0,4,2.5,2810,10613,2810,89,5,47.5424,-122.141,2800,9933,1,0,0,1,0,1,0,0,1,0,166,1,0,2810.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18250,8965500900,725000.0,3,2.5,2090,9847,2090,83,5,47.5651,-122.11399999999999,2860,11483,1,0,1,0,0,1,0,0,0,1,37,1,0,2090.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18251,7701450110,1040000.0,4,2.5,3770,10893,3770,97,5,47.5646,-122.12899999999999,3710,9685,1,0,1,0,0,1,0,0,0,1,220,1,0,3770.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18252,6071800100,815000.0,6,3.0,2860,17853,1430,62,5,47.54600000000001,-122.175,1920,13452,1,0,0,1,1,0,0,0,1,0,79,0,1,4290.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18253,6072700110,615000.0,4,2.75,2820,13193,1860,65,5,47.5579,-122.17399999999999,2580,13193,1,0,1,0,1,0,0,0,1,0,133,0,1,3780.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18254,3864000090,858000.0,5,3.0,3620,12778,1900,64,5,47.5512,-122.191,2930,10669,1,0,1,0,1,0,0,0,0,1,43,0,1,5340.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18255,2024059058,978000.0,4,2.75,2890,7821,2890,114,5,47.553999999999995,-122.189,2890,10108,1,0,1,0,0,1,0,0,1,0,111,1,0,2890.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18256,7855900110,1090000.0,4,2.75,3460,11350,1780,74,5,47.56800000000001,-122.15299999999999,3200,13874,1,0,1,0,1,0,0,0,0,1,192,0,1,5140.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18257,6072400820,525000.0,3,1.75,1520,7875,1520,69,5,47.5569,-122.176,2150,9428,1,0,1,0,1,0,0,0,1,0,262,1,0,1520.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18258,8965500820,851000.0,5,3.25,3760,9792,2550,84,5,47.5654,-122.115,2960,16500,1,0,1,0,0,1,0,0,1,0,176,0,1,4970.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18259,7805450110,736000.0,4,2.5,2290,12047,2290,88,5,47.5599,-122.105,3130,15666,1,0,1,0,0,1,0,0,1,0,119,1,0,2290.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18260,4140930110,828200.0,4,2.75,3400,7081,3400,101,5,47.5661,-122.12299999999999,3060,7081,1,0,0,1,0,1,0,0,1,0,336,1,0,3400.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18261,6705120280,428000.0,2,2.5,1414,1960,1414,86,5,47.5423,-122.189,1414,2511,1,0,1,0,0,1,0,0,1,0,83,1,0,1414.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18262,8562800250,596000.0,4,2.25,2270,10000,1720,74,5,47.5599,-122.14200000000001,2270,10148,1,0,1,0,1,0,0,0,1,0,219,0,1,2820.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18263,2424059127,952000.0,2,1.75,3490,88909,2320,80,5,47.5462,-122.11200000000001,3490,40185,1,0,1,0,1,0,0,0,0,1,225,0,1,4660.0,Bellevue,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18264,6072000440,620000.0,5,3.0,2540,11422,1270,62,5,47.5459,-122.176,2090,10741,1,0,0,1,1,0,0,0,1,0,31,0,1,3810.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18265,6071900130,550000.0,3,1.75,1670,10798,1670,62,5,47.549,-122.17,2290,10798,1,0,0,1,1,0,0,0,1,0,98,1,0,1670.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18266,1672000020,711800.0,4,2.25,2410,16650,2410,65,5,47.5706,-122.163,2720,11141,1,0,1,0,1,0,0,0,1,0,323,1,0,2410.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18267,6072650290,560000.0,3,1.75,2340,12443,2340,65,5,47.5432,-122.177,1970,9600,1,0,1,0,0,1,0,0,1,0,89,1,0,2340.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18268,7856410430,1390000.0,6,2.75,5700,20000,2850,77,5,47.5601,-122.16,3690,15700,1,0,1,0,1,0,0,0,0,1,143,0,1,8550.0,Bellevue,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18269,2592201350,823000.0,3,2.5,2560,9825,2560,88,5,47.5497,-122.145,2710,12034,1,0,1,0,0,1,0,0,1,0,76,1,0,2560.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,1,0
18270,7856620050,822000.0,3,2.0,2410,13300,1840,85,5,47.5632,-122.148,2930,10900,1,0,0,1,0,1,0,0,1,0,49,0,1,2980.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,1,0,0
18271,6308000020,590000.0,3,2.5,2290,4203,2290,101,5,47.5441,-122.17200000000001,2290,5089,1,0,1,0,0,1,0,0,1,0,86,1,0,2290.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18272,6067910130,526000.0,3,2.25,2000,18099,1250,78,5,47.5443,-122.18,2060,12000,1,0,1,0,1,0,0,0,1,0,77,0,1,2750.0,Bellevue,0,0,1,0,0,1,0,0,0,0,0,0,1,0
18273,9478400080,750000.0,4,2.5,2980,4930,2890,100,5,47.5445,-122.12,2980,6099,1,0,1,0,0,1,0,0,1,0,125,0,1,3070.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18274,2141330050,760000.0,4,1.75,2450,13300,1630,87,5,47.5564,-122.13,3150,15500,1,0,1,0,1,0,0,0,1,0,133,0,1,3270.0,Bellevue,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18275,6065300840,2850000.0,4,4.0,5040,17208,2870,76,5,47.5701,-122.18799999999999,4050,18647,1,0,1,0,1,0,0,0,1,0,114,0,1,7210.0,Bellevue,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18276,1672000170,575000.0,3,1.75,1890,11141,1890,68,5,47.5697,-122.163,2720,11144,1,0,1,0,1,0,0,0,1,0,244,1,0,1890.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18277,4139440460,751305.0,4,2.5,2660,8469,2660,94,5,47.5529,-122.12,2920,10697,1,0,0,1,0,1,0,0,1,0,315,1,0,2660.0,Bellevue,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18278,2600040130,578000.0,3,2.25,1790,9580,1790,84,5,47.5541,-122.162,2060,9995,1,0,1,0,0,1,0,0,1,0,185,1,0,1790.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,1,0,0
18279,3224510080,805000.0,4,3.0,3350,23781,2020,79,5,47.56,-122.132,2870,12036,1,0,0,1,1,0,0,0,1,0,317,0,1,4680.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18280,9346930250,668500.0,4,2.25,2290,9546,1780,76,5,47.5617,-122.13,2360,8864,1,0,1,0,1,0,0,0,1,0,262,0,1,2800.0,Bellevue,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18281,4128500380,1200000.0,4,2.5,4280,12796,3400,99,5,47.5588,-122.124,3520,9593,1,0,1,0,0,1,0,0,1,0,110,0,1,5160.0,Bellevue,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18282,2600140500,998000.0,4,2.25,2910,10189,2910,88,5,47.5465,-122.155,2780,10125,1,0,1,0,0,1,0,0,1,0,342,1,0,2910.0,Bellevue,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18283,2202500255,335000.0,3,2.0,1210,9926,1210,54,5,47.5731,-122.135,1690,9737,1,0,0,1,1,0,0,0,1,0,57,1,0,1210.0,Bellevue,0,1,0,0,0,1,0,0,0,0,0,0,1,0
